TIME_ID,Y,TIME
2018/12/8 16:57 PKWT64.0A_22__r1,0.418569,2018/12/8 16:57
2018/12/8 17:12 PKWT64.0A_21__r1,0.266362,2018/12/8 17:12
2018/12/8 17:17 PKXR66.00_11,0.380518,2018/12/8 17:17
2018/12/8 17:27 PKWT64.0A_20__r1,0.114155,2018/12/8 17:27
2018/12/8 17:29 PKXR57.00_07,0.342466,2018/12/8 17:29
2018/12/8 17:35 PKXR77.0A_23,0.608828,2018/12/8 17:35
2018/12/8 17:37 PKWT64.0A_19__r1,0.190259,2018/12/8 17:37
2018/12/8 17:53 PKWT64.0A_18__r1,0.114155,2018/12/8 17:53
2018/12/8 17:54 PKWT62.06_21,0.266362,2018/12/8 17:54
2018/12/8 18:08 PKWT64.0A_17__r1,0.076104,2018/12/8 18:08
2018/12/8 18:19 PKWT64.0A_16__r1,0.076104,2018/12/8 18:19
2018/12/8 18:24 PFVA87.0Q_15,0.380518,2018/12/8 18:24
2018/12/8 18:31 PKWT64.0A_15__r1,0.152207,2018/12/8 18:31
2018/12/8 18:38 PKWT24.0G_23,0.418569,2018/12/8 18:38
2018/12/8 18:41 PKWT64.0A_14__r1,0.190259,2018/12/8 18:41
2018/12/8 18:57 PKWT64.0A_13__r1,0.380518,2018/12/8 18:57
2018/12/8 19:39 PKWT60.00_11,0.266362,2018/12/8 19:39
2018/12/8 19:54 PKXR66.00_10,0.304414,2018/12/8 19:54
2018/12/8 19:57 PKXA92.08_22__r1,0.418569,2018/12/8 19:57
2018/12/8 20:02 PKXR57.00_06,0.684932,2018/12/8 20:02
2018/12/8 20:07 PKXR77.0A_22,0.342466,2018/12/8 20:07
2018/12/8 20:20 PKXA92.08_21__r1,0.114155,2018/12/8 20:20
2018/12/8 20:28 PKXA92.08_20__r1,0.114155,2018/12/8 20:28
2018/12/8 20:35 PKXA92.08_19__r1,0.076104,2018/12/8 20:35
2018/12/8 20:36 PKWT60.00_10__r1,0.342466,2018/12/8 20:36
2018/12/8 20:45 PKXA92.08_18__r1,0.418569,2018/12/8 20:45
2018/12/8 20:51 PKWT22.00_04,0.722983,2018/12/8 20:51
2018/12/8 21:00 PKXA92.08_17__r1,0.190259,2018/12/8 21:00
2018/12/8 21:10 PKXA92.08_16__r1,0.228311,2018/12/8 21:10
2018/12/8 21:13 PKWT60.00_09__r1,0.228311,2018/12/8 21:13
2018/12/8 21:28 PKXA92.08_15__r1,0.342466,2018/12/8 21:28
2018/12/8 21:31 PKWT60.0D_24,0.684932,2018/12/8 21:31
2018/12/8 21:42 PKXA92.08_14,0.266362,2018/12/8 21:42
2018/12/8 21:58 PKWT60.00_08,0.456621,2018/12/8 21:58
2018/12/8 22:08 PKXA92.08_13__r1,0.114155,2018/12/8 22:08
2018/12/8 22:09 PKWT52.09_22,0.799087,2018/12/8 22:09
2018/12/8 22:25 PKXR66.00_09,0.266362,2018/12/8 22:25
2018/12/8 22:31 PKXR57.00_05,0.837139,2018/12/8 22:31
2018/12/8 22:40 PKXR77.0A_21,0.684932,2018/12/8 22:40
2018/12/8 22:48 PKWT60.00_07,0.228311,2018/12/8 22:48
2018/12/8 22:56 PFTA18.0A_24,0.304414,2018/12/8 22:56
2018/12/8 23:23 PKWT22.00_03,0.761035,2018/12/8 23:23
2018/12/8 23:34 PKXR61.00_11,0.342466,2018/12/8 23:34
2018/12/8 23:46 PKWT60.00_06,0.076104,2018/12/8 23:46
2018/12/8 23:47 PFTA18.0A_23,0.342466,2018/12/8 23:47
2018/12/9 00:49 PKWT60.00_05,0.228311,2018/12/9 00:49
2018/12/9 00:53 PKXR66.00_08,0.266362,2018/12/9 00:53
2018/12/9 01:00 PKXR57.00_04,0.837139,2018/12/9 01:00
2018/12/9 01:13 PKXR77.0A_20,0.380518,2018/12/9 01:13
2018/12/9 01:26 PKWT60.0D_23,0.380518,2018/12/9 01:26
2018/12/9 01:58 PKWT22.00_02,0.913242,2018/12/9 01:58
2018/12/9 02:05 PKWT60.00_04,0.190259,2018/12/9 02:05
2018/12/9 02:09 PKXR61.00_10,0.342466,2018/12/9 02:09
2018/12/9 02:39 PKXR80.00_10,0.913242,2018/12/9 02:39
2018/12/9 02:45 PKXS03.00_07__r1,0.114155,2018/12/9 02:45
2018/12/9 03:08 PKWT60.00_03,0.228311,2018/12/9 03:08
2018/12/9 03:11 PKXS03.00_06__r1,0.228311,2018/12/9 03:11
2018/12/9 03:19 PKXR66.00_07,0.342466,2018/12/9 03:19
2018/12/9 03:21 PKWT52.09_20,0.913242,2018/12/9 03:21
2018/12/9 03:30 PKXR57.00_03,0.722983,2018/12/9 03:30
2018/12/9 03:35 PKXS03.00_05__r1,0.152207,2018/12/9 03:35
2018/12/9 03:45 PKXR77.0A_19,0.722983,2018/12/9 03:45
2018/12/9 03:51 PKXS03.00_04__r1,0.532725,2018/12/9 03:51
2018/12/9 04:18 PM0T47.0C_14,0.228311,2018/12/9 04:18
2018/12/9 04:25 PKXS03.00_03__r1,0.038052,2018/12/9 04:25
2018/12/9 04:37 PKWT60.00_02,0.342466,2018/12/9 04:37
2018/12/9 04:47 PKXS03.00_02__r1,0.114155,2018/12/9 04:47
2018/12/9 04:51 PKXR61.00_09,0.418569,2018/12/9 04:51
2018/12/9 05:34 PKWT60.00_01__r1,0.152207,2018/12/9 05:34
2018/12/9 05:44 PKXR66.00_06,0.456621,2018/12/9 05:44
2018/12/9 06:11 PKXR57.00_02,0.684932,2018/12/9 06:11
2018/12/9 06:17 PKXR77.0A_18,0.570776,2018/12/9 06:17
2018/12/9 06:18 PKXS03.00_01__r1,0.152207,2018/12/9 06:18
2018/12/9 07:01 PM0T47.0C_13,0.532725,2018/12/9 07:01
2018/12/9 07:22 PKXR61.00_08,0.304414,2018/12/9 07:22
2018/12/9 07:59 PKXR80.00_08,0.837139,2018/12/9 07:59
2018/12/9 08:02 PKXR89.00_12__r1,0.228311,2018/12/9 08:02
2018/12/9 08:15 PKXR66.00_05,0.342466,2018/12/9 08:15
2018/12/9 08:25 PKXR89.00_11__r1,0,2018/12/9 08:25
2018/12/9 08:35 PKXR89.00_10__r1,0.190259,2018/12/9 08:35
2018/12/9 08:47 PKXR57.00_01,0.989346,2018/12/9 08:47
2018/12/9 08:49 PKXR89.00_09__r1,0.152207,2018/12/9 08:49
2018/12/9 08:53 PKXR77.0A_17,0.532725,2018/12/9 08:53
2018/12/9 09:05 PKXR89.00_08__r1,0.228311,2018/12/9 09:05
2018/12/9 09:13 PKXA88.0C_22,0.494673,2018/12/9 09:13
2018/12/9 09:16 PKXR89.00_07__r1,0.228311,2018/12/9 09:16
2018/12/9 09:38 PKXR89.00_06__r1,0.228311,2018/12/9 09:38
2018/12/9 09:51 PKXR55.00_05,0.532725,2018/12/9 09:51
2018/12/9 09:53 PKXR61.00_07,0.228311,2018/12/9 09:53
2018/12/9 09:54 PKXR89.00_05__r1,0.266362,2018/12/9 09:54
2018/12/9 10:01 PKXR78.00_18,0.608828,2018/12/9 10:01
2018/12/9 10:08 PKXR89.00_04__r1,0.228311,2018/12/9 10:08
2018/12/9 10:23 PKXR89.00_03__r1,0.266362,2018/12/9 10:23
2018/12/9 10:36 PKXR89.00_02__r1,0.076104,2018/12/9 10:36
2018/12/9 10:45 PKXR66.00_04,0.456621,2018/12/9 10:45
2018/12/9 10:46 PKXR89.00_01__r1,0.114155,2018/12/9 10:46
2018/12/9 10:53 PKXR78.00_17__r1,0.304414,2018/12/9 10:53
2018/12/9 11:06 PKWT52.09_17,0.913242,2018/12/9 11:06
2018/12/9 11:19 PKXR71.06_24__r1,0.114155,2018/12/9 11:19
2018/12/9 11:24 PKWT09.0A_24,0.494673,2018/12/9 11:24
2018/12/9 11:28 PKXR78.00_14__r1,0.266362,2018/12/9 11:28
2018/12/9 11:30 PKXR77.0A_16,0.456621,2018/12/9 11:30
2018/12/9 11:46 PKXR71.06_23__r1,0.342466,2018/12/9 11:46
2018/12/9 11:53 PKXS14.00_25,0.761035,2018/12/9 11:53
2018/12/9 11:58 PKXA88.0C_21,0.570776,2018/12/9 11:58
2018/12/9 12:03 PKXR78.00_13__r1,0.304414,2018/12/9 12:03
2018/12/9 12:10 PKXR71.06_22,0.152207,2018/12/9 12:10
2018/12/9 12:29 PKXR61.00_06,0.380518,2018/12/9 12:29
2018/12/9 12:33 PKXR78.00_10__r1,0.266362,2018/12/9 12:33
2018/12/9 12:42 PKXR71.06_21__r1,0.152207,2018/12/9 12:42
2018/12/9 12:53 PKXR55.00_04,0.87519,2018/12/9 12:53
2018/12/9 12:58 PKXR71.06_20__r1,0.152207,2018/12/9 12:58
2018/12/9 13:01 PKXR78.00_09__r1,0.304414,2018/12/9 13:01
2018/12/9 13:15 PKXR66.00_03,0.380518,2018/12/9 13:15
2018/12/9 13:16 PKXR71.06_19__r1,0.114155,2018/12/9 13:16
2018/12/9 13:27 PKXR78.00_06,0.266362,2018/12/9 13:27
2018/12/9 13:34 PKXR71.06_18__r1,0.228311,2018/12/9 13:34
2018/12/9 13:54 PKXR71.06_17__r1,0.152207,2018/12/9 13:54
2018/12/9 14:03 PKWT09.0A_23,0.722983,2018/12/9 14:03
2018/12/9 14:03 PKXR77.0A_15,0.532725,2018/12/9 14:03
2018/12/9 14:03 PKXR78.00_05__r1,0.114155,2018/12/9 14:03
2018/12/9 14:12 PKXR71.06_16__r1,0.190259,2018/12/9 14:12
2018/12/9 14:32 PKXR78.00_02__r1,0.152207,2018/12/9 14:32
2018/12/9 14:37 PKXR71.06_15__r1,0.190259,2018/12/9 14:37
2018/12/9 14:45 PKXS14.00_12,0.532725,2018/12/9 14:45
2018/12/9 14:47 PKXA88.0C_20,0.494673,2018/12/9 14:47
2018/12/9 14:55 PKXR71.06_14__r1,0.266362,2018/12/9 14:55
2018/12/9 14:57 PKXR78.00_01__r1,0.190259,2018/12/9 14:57
2018/12/9 14:59 PKXR61.00_05,0.304414,2018/12/9 14:59
2018/12/9 15:10 PKXR71.06_13__r1,0.190259,2018/12/9 15:10
2018/12/9 15:41 PKXR55.00_03,0.684932,2018/12/9 15:41
2018/12/9 15:48 PM0T61.00_07__r1,0.304414,2018/12/9 15:48
2018/12/9 15:50 PKXR62.04_14,0.228311,2018/12/9 15:50
2018/12/9 15:57 PKXR66.00_02,0.608828,2018/12/9 15:57
2018/12/9 16:30 PM0T61.00_06__r1,0.038052,2018/12/9 16:30
2018/12/9 16:38 PM0T61.00_03__r1,0.152207,2018/12/9 16:38
2018/12/9 16:39 PKXR77.0A_14,0.87519,2018/12/9 16:39
2018/12/9 16:47 PM0T61.00_02__r1,0.038052,2018/12/9 16:47
2018/12/9 17:17 PKXR62.04_13,0.190259,2018/12/9 17:17
2018/12/9 17:22 PKXA88.0C_19,0.380518,2018/12/9 17:22
2018/12/9 17:28 PKXS14.00_11,0.190259,2018/12/9 17:28
2018/12/9 17:30 PKXR61.00_04,0.494673,2018/12/9 17:30
2018/12/9 17:59 PKWT44.00_09,0.380518,2018/12/9 17:59
2018/12/9 18:26 PKXR66.00_01,0.837139,2018/12/9 18:26
2018/12/9 18:39 PKXR80.00_04,0.989346,2018/12/9 18:39
2018/12/9 18:48 PKXS03.0H_24__r1,0.228311,2018/12/9 18:48
2018/12/9 19:13 PKXR77.0A_13,0.456621,2018/12/9 19:13
2018/12/9 19:20 PKXS03.0H_23__r1,0.152207,2018/12/9 19:20
2018/12/9 19:36 PKXS03.0H_22__r1,0.266362,2018/12/9 19:36
2018/12/9 19:41 PKWT44.00_05,0.114155,2018/12/9 19:41
2018/12/9 19:45 PKXR67.00_11__r1,0.266362,2018/12/9 19:45
2018/12/9 19:53 PKXS03.0H_21__r1,0.190259,2018/12/9 19:53
2018/12/9 19:54 PKXA88.0C_18,0.722983,2018/12/9 19:54
2018/12/9 19:59 PKXR61.00_03,0.342466,2018/12/9 19:59
2018/12/9 20:01 PKXS14.00_10,0.494673,2018/12/9 20:01
2018/12/9 20:11 PKXR67.00_10__r1,0.038052,2018/12/9 20:11
2018/12/9 20:11 PKXS03.0H_20__r1,0.266362,2018/12/9 20:11
2018/12/9 20:24 PKXR67.00_09__r1,0.190259,2018/12/9 20:24
2018/12/9 20:31 PKXS03.0H_19__r1,0.152207,2018/12/9 20:31
2018/12/9 20:41 PKXR67.00_08__r1,0.152207,2018/12/9 20:41
2018/12/9 20:50 PKXS03.0H_18__r1,0.152207,2018/12/9 20:50
2018/12/9 20:54 PKXR67.00_07__r1,0.152207,2018/12/9 20:54
2018/12/9 21:00 PKWT44.00_04,0.266362,2018/12/9 21:00
2018/12/9 21:03 PKXS03.0H_17__r1,0.152207,2018/12/9 21:03
2018/12/9 21:07 PKXR67.00_06__r1,0.304414,2018/12/9 21:07
2018/12/9 21:25 PKXR67.00_05__r1,0.304414,2018/12/9 21:25
2018/12/9 21:25 PKXS03.0H_16__r1,0.152207,2018/12/9 21:25
2018/12/9 21:36 PKWT57.0C_25,0.456621,2018/12/9 21:36
2018/12/9 21:45 PKXR67.00_04__r1,0.304414,2018/12/9 21:45
2018/12/9 21:58 PKXS03.0H_15__r1,0.152207,2018/12/9 21:58
2018/12/9 22:08 PKXR67.00_03__r1,0.190259,2018/12/9 22:08
2018/12/9 22:11 PKWT25.09_18,0.266362,2018/12/9 22:11
2018/12/9 22:20 PKWT44.00_03,0.228311,2018/12/9 22:20
2018/12/9 22:28 PKXR67.00_02__r1,0.342466,2018/12/9 22:28
2018/12/9 22:32 PKXS14.00_09,0.837139,2018/12/9 22:32
2018/12/9 22:36 PKXA88.0C_17,0.684932,2018/12/9 22:36
2018/12/9 22:41 PKXR61.00_02,0.152207,2018/12/9 22:41
2018/12/9 22:47 PKXR67.00_01__r1,0.456621,2018/12/9 22:47
2018/12/9 23:02 PKWT52.09_15,0.87519,2018/12/9 23:02
2018/12/9 23:33 PKWT57.0D_08,0.456621,2018/12/9 23:33
2018/12/9 23:51 PKXR55.00_01,0.87519,2018/12/9 23:51
2018/12/10 00:08 PKWT44.00_02,0.266362,2018/12/10 00:08
2018/12/10 00:22 PKWT57.0C_12,0.494673,2018/12/10 00:22
2018/12/10 00:50 PKWT25.09_17,0.494673,2018/12/10 00:50
2018/12/10 01:03 PKXS14.00_08,0.494673,2018/12/10 01:03
2018/12/10 01:10 PKXR61.00_01,0.152207,2018/12/10 01:10
2018/12/10 01:16 PKXA88.0C_16,0.228311,2018/12/10 01:16
2018/12/10 01:24 PKWT44.00_01,0.304414,2018/12/10 01:24
2018/12/10 02:07 PKWT57.0D_07,0.418569,2018/12/10 02:07
2018/12/10 02:27 PKXR80.00_01,0.799087,2018/12/10 02:27
2018/12/10 02:53 PKWT57.0C_10,0.380518,2018/12/10 02:53
2018/12/10 02:57 PKXR71.00_25__r1,0.190259,2018/12/10 02:57
2018/12/10 03:12 PKXR71.00_12__r1,0.228311,2018/12/10 03:12
2018/12/10 03:24 PKWT25.09_16,0.380518,2018/12/10 03:24
2018/12/10 03:29 PKXS14.00_07,0.418569,2018/12/10 03:29
2018/12/10 03:46 PKXA88.0C_15,0.190259,2018/12/10 03:46
2018/12/10 04:11 PKWT58.0C_24,0.456621,2018/12/10 04:11
2018/12/10 04:20 PM0T56.00_11,0.608828,2018/12/10 04:20
2018/12/10 04:24 PKWT52.09_13,0.951294,2018/12/10 04:24
2018/12/10 04:51 PKXA85.0A_24,0.570776,2018/12/10 04:51
2018/12/10 05:21 PKXS03.0H_14__r1,0.152207,2018/12/10 05:21
2018/12/10 05:25 PKWT57.0C_09,0.532725,2018/12/10 05:25
2018/12/10 05:38 PKXS03.0H_13__r1,0.114155,2018/12/10 05:38
2018/12/10 05:58 PKXS14.00_06,0.380518,2018/12/10 05:58
2018/12/10 06:08 PKWT25.09_15,0.304414,2018/12/10 06:08
2018/12/10 06:16 PKXA88.0C_14,0.64688,2018/12/10 06:16
2018/12/10 06:21 PKXR89.00_25__r1,0.228311,2018/12/10 06:21
2018/12/10 06:46 PKWT58.0C_23,0.380518,2018/12/10 06:46
2018/12/10 07:02 PM0T56.00_10,0.342466,2018/12/10 07:02
2018/12/10 07:35 PKTC38.09_22,0.342466,2018/12/10 07:35
2018/12/10 07:37 PKXA85.0A_23,0.228311,2018/12/10 07:37
2018/12/10 08:23 PKWT62.00_12,0.761035,2018/12/10 08:23
2018/12/10 08:26 PKXS14.00_05,0.570776,2018/12/10 08:26
2018/12/10 08:42 PKWT57.00_06,0.570776,2018/12/10 08:42
2018/12/10 08:46 PKWT25.09_14,0.342466,2018/12/10 08:46
2018/12/10 08:58 PKXA88.0C_13,0.380518,2018/12/10 08:58
2018/12/10 09:19 PKWT58.0C_22,0.228311,2018/12/10 09:19
2018/12/10 09:41 PM0T56.00_09,0.380518,2018/12/10 09:41
2018/12/10 10:09 PKXA85.0A_22,0.456621,2018/12/10 10:09
2018/12/10 10:10 PFTA36.0K_20__r1,0.228311,2018/12/10 10:10
2018/12/10 10:45 PM0T92.0G_13,0.494673,2018/12/10 10:45
2018/12/10 10:59 PKXS14.00_04,0.570776,2018/12/10 10:59
2018/12/10 11:44 PKWT20.0H_13__r1,0.266362,2018/12/10 11:44
2018/12/10 11:48 PKWT58.0C_21,0.190259,2018/12/10 11:48
2018/12/10 12:04 PKWT59.0D_24__r1,0.266362,2018/12/10 12:04
2018/12/10 12:09 PKWT37.07_22,0.494673,2018/12/10 12:09
2018/12/10 12:18 PM0T56.00_08,0.304414,2018/12/10 12:18
2018/12/10 12:36 PKXA85.0A_21,0.266362,2018/12/10 12:36
2018/12/10 12:40 PKWT59.0D_23__r1,0.532725,2018/12/10 12:40
2018/12/10 13:04 PKXR81.00_11__r1,0.228311,2018/12/10 13:04
2018/12/10 13:05 PKWT59.0D_22__r1,0.038052,2018/12/10 13:05
2018/12/10 13:25 PKWT59.0D_21__r1,0.266362,2018/12/10 13:25
2018/12/10 13:30 PKXS14.00_03,0.456621,2018/12/10 13:30
2018/12/10 13:44 PKWT59.0D_20__r1,0.114155,2018/12/10 13:44
2018/12/10 13:45 PKXR81.00_10__r1,0.304414,2018/12/10 13:45
2018/12/10 14:03 PKWT59.0D_19__r1,0.152207,2018/12/10 14:03
2018/12/10 14:14 PKWT44.07_23,0.951294,2018/12/10 14:14
2018/12/10 14:18 PKWT58.0C_20,0.304414,2018/12/10 14:18
2018/12/10 14:25 PKWT59.0D_18__r1,0.266362,2018/12/10 14:25
2018/12/10 14:37 PKXR81.00_09__r1,0.152207,2018/12/10 14:37
2018/12/10 14:45 PKWT37.07_21,0.456621,2018/12/10 14:45
2018/12/10 14:48 PKWT59.0D_17__r1,0.266362,2018/12/10 14:48
2018/12/10 14:52 PM0T56.00_07,0.152207,2018/12/10 14:52
2018/12/10 15:02 PKXA85.0A_20,0.722983,2018/12/10 15:02
2018/12/10 15:03 PKWT59.0D_16__r1,0.266362,2018/12/10 15:03
2018/12/10 15:04 PKXR81.00_08__r1,0.304414,2018/12/10 15:04
2018/12/10 15:18 PKWT59.0D_15__r1,0.228311,2018/12/10 15:18
2018/12/10 15:30 PKXR81.00_07__r1,0.114155,2018/12/10 15:30
2018/12/10 15:39 PKWT59.0D_14__r1,0.380518,2018/12/10 15:39
2018/12/10 15:41 PKWT57.00_04,0.761035,2018/12/10 15:41
2018/12/10 15:47 PKXR81.00_06__r1,0.304414,2018/12/10 15:47
2018/12/10 16:00 PKXS14.00_02,0.494673,2018/12/10 16:00
2018/12/10 16:01 PKXR81.00_05__r1,0.228311,2018/12/10 16:01
2018/12/10 16:04 PKWT59.0D_13__r1,0.266362,2018/12/10 16:04
2018/12/10 16:10 PKXR81.00_04__r1,0.190259,2018/12/10 16:10
2018/12/10 16:40 PKXR81.00_03__r1,0.076104,2018/12/10 16:40
2018/12/10 16:47 PKWT44.07_21,0.87519,2018/12/10 16:47
2018/12/10 16:47 PKWT58.0C_19,0.190259,2018/12/10 16:47
2018/12/10 16:51 PKXR81.00_02__r1,0.266362,2018/12/10 16:51
2018/12/10 17:09 PKWT25.00_25,0.152207,2018/12/10 17:09
2018/12/10 17:12 PKXR81.00_01__r1,0.190259,2018/12/10 17:12
2018/12/10 17:30 PM0T56.00_06,0.304414,2018/12/10 17:30
2018/12/10 17:32 PKXA85.0A_19,0.190259,2018/12/10 17:32
2018/12/10 17:59 PKWT25.00_11,0.114155,2018/12/10 17:59
2018/12/10 18:01 PFVA72.00_05,0.989346,2018/12/10 18:01
2018/12/10 18:09 PKWT57.00_03,0.913242,2018/12/10 18:09
2018/12/10 18:35 PKXS14.00_01,0.380518,2018/12/10 18:35
2018/12/10 18:50 PKWT25.00_09__r1,0.304414,2018/12/10 18:50
2018/12/10 19:14 PKWT58.0C_18,0.228311,2018/12/10 19:14
2018/12/10 19:38 PKWT25.00_07,0.114155,2018/12/10 19:38
2018/12/10 20:06 PKXA85.0A_18,0.608828,2018/12/10 20:06
2018/12/10 20:08 PM0T56.00_05,0.304414,2018/12/10 20:08
2018/12/10 20:31 PKWT25.00_03__r1,0.190259,2018/12/10 20:31
2018/12/10 20:37 PKWT57.00_02,0.532725,2018/12/10 20:37
2018/12/10 20:55 PFVA72.00_04,0.989346,2018/12/10 20:55
2018/12/10 21:26 PKWT25.00_01,0.228311,2018/12/10 21:26
2018/12/10 21:31 PKXA93.09_24,0.456621,2018/12/10 21:31
2018/12/10 21:45 PKWT58.0C_17,0.342466,2018/12/10 21:45
2018/12/10 22:36 PKXA85.0A_17,0.266362,2018/12/10 22:36
2018/12/10 22:44 PM0T56.00_04,0.266362,2018/12/10 22:44
2018/12/10 22:48 PKWT62.06_24__r1,0.190259,2018/12/10 22:48
2018/12/10 23:03 PKWT62.06_23__r1,0.228311,2018/12/10 23:03
2018/12/10 23:15 PKWT62.06_22__r1,0.190259,2018/12/10 23:15
2018/12/10 23:21 PKWT62.06_21__r1,0.152207,2018/12/10 23:21
2018/12/11 00:04 PKWT60.00_25__r1,0.418569,2018/12/11 00:04
2018/12/11 00:05 PKXA93.09_23,0.228311,2018/12/11 00:05
2018/12/11 00:19 PKWT58.0C_16,0.114155,2018/12/11 00:19
2018/12/11 00:28 PKWT60.00_12__r1,0.190259,2018/12/11 00:28
2018/12/11 00:38 PKWT44.07_18,0.684932,2018/12/11 00:38
2018/12/11 01:02 PKXA85.0A_16,0.494673,2018/12/11 01:02
2018/12/11 01:10 PKWT24.0G_24__r1,0.380518,2018/12/11 01:10
2018/12/11 01:17 PM0T56.00_03,0.380518,2018/12/11 01:17
2018/12/11 01:25 PKXR93.00_25,0.152207,2018/12/11 01:25
2018/12/11 01:35 PKWT24.0G_23__r1,0.228311,2018/12/11 01:35
2018/12/11 02:16 PKXA84.00_25__r1,0.266362,2018/12/11 02:16
2018/12/11 02:33 PKXA93.09_22,0.190259,2018/12/11 02:33
2018/12/11 02:44 PKXA84.00_12__r1,0.304414,2018/12/11 02:44
2018/12/11 02:51 PKWT58.0C_15,0.228311,2018/12/11 02:51
2018/12/11 03:20 PFVA74.00_01,0.799087,2018/12/11 03:20
2018/12/11 03:20 PKWT44.07_17,0.951294,2018/12/11 03:20
2018/12/11 03:28 PKXA84.00_11__r1,0.228311,2018/12/11 03:28
2018/12/11 03:32 PKXS07.00_10,0.799087,2018/12/11 03:32
2018/12/11 03:41 PKXA85.0A_15,0.418569,2018/12/11 03:41
2018/12/11 03:49 PKXA84.00_10__r1,0.380518,2018/12/11 03:49
2018/12/11 04:11 PKXR93.00_12,0.380518,2018/12/11 04:11
2018/12/11 04:20 PKXA84.00_09__r1,0.190259,2018/12/11 04:20
2018/12/11 04:26 PM0T56.00_02,0.494673,2018/12/11 04:26
2018/12/11 04:40 PKXA84.00_08__r1,0.532725,2018/12/11 04:40
2018/12/11 04:59 PKXA93.09_21,0.228311,2018/12/11 04:59
2018/12/11 05:07 PKXA84.00_07__r1,0.684932,2018/12/11 05:07
2018/12/11 05:20 PKWT58.0C_14,0.152207,2018/12/11 05:20
2018/12/11 05:39 PKXA84.00_06__r1,0.228311,2018/12/11 05:39
2018/12/11 06:11 PKXA84.00_05__r1,0.228311,2018/12/11 06:11
2018/12/11 06:13 PKXA85.0A_14,0.608828,2018/12/11 06:13
2018/12/11 06:38 PKXA84.00_04__r1,0.418569,2018/12/11 06:38
2018/12/11 06:48 PKXR93.00_11,0.418569,2018/12/11 06:48
2018/12/11 07:03 PM0T56.00_01,0.380518,2018/12/11 07:03
2018/12/11 07:10 PKXA84.00_03__r1,0.266362,2018/12/11 07:10
2018/12/11 07:29 PKXA93.09_20,0.380518,2018/12/11 07:29
2018/12/11 07:39 PKXS07.00_09,0.570776,2018/12/11 07:39
2018/12/11 07:48 PKWT58.0C_13,0.228311,2018/12/11 07:48
2018/12/11 08:09 PKXA84.00_02__r1,0.114155,2018/12/11 08:09
2018/12/11 08:33 PKXA84.00_01__r1,0.608828,2018/12/11 08:33
2018/12/11 08:43 PKXA85.0A_13,0.837139,2018/12/11 08:43
2018/12/11 09:22 PKWT37.07_19,0.722983,2018/12/11 09:22
2018/12/11 09:22 PKXR93.00_08,0.380518,2018/12/11 09:22
2018/12/11 09:39 PKWT60.0D_24__r1,0.380518,2018/12/11 09:39
2018/12/11 10:08 PKXS07.00_08,0.494673,2018/12/11 10:08
2018/12/11 10:11 PKWT60.0D_23__r1,0.228311,2018/12/11 10:11
2018/12/11 10:18 PKXA93.09_19,0.418569,2018/12/11 10:18
2018/12/11 10:55 PKWT22.00_11__r1,0.190259,2018/12/11 10:55
2018/12/11 11:17 PKWT44.07_14,0.837139,2018/12/11 11:17
2018/12/11 11:25 PKWT22.00_10__r1,0.380518,2018/12/11 11:25
2018/12/11 11:43 PKXR77.0A_24__r1,0.228311,2018/12/11 11:43
2018/12/11 11:52 PKWT22.00_09__r1,0.456621,2018/12/11 11:52
2018/12/11 11:56 PKXR93.00_07,0.304414,2018/12/11 11:56
2018/12/11 12:22 PKWT22.00_08__r1,0.418569,2018/12/11 12:22
2018/12/11 12:25 PKXR77.0A_23__r1,0.266362,2018/12/11 12:25
2018/12/11 12:40 PKXS07.00_07,0.799087,2018/12/11 12:40
2018/12/11 12:42 PKWT22.00_07,0.380518,2018/12/11 12:42
2018/12/11 12:48 PKXA93.09_18,0.494673,2018/12/11 12:48
2018/12/11 13:02 PKXR77.0A_22__r1,0.152207,2018/12/11 13:02
2018/12/11 13:17 PKWT22.00_06__r1,0.114155,2018/12/11 13:17
2018/12/11 13:37 PKXR77.0A_21__r1,0.456621,2018/12/11 13:37
2018/12/11 13:42 PKWT22.00_05,0.266362,2018/12/11 13:42
2018/12/11 13:47 PKWT44.07_13,0.989346,2018/12/11 13:47
2018/12/11 14:04 PKXR77.0A_20__r1,0.114155,2018/12/11 14:04
2018/12/11 14:12 PKWT22.00_04__r1,0.228311,2018/12/11 14:12
2018/12/11 14:32 PKWT37.07_17,0.837139,2018/12/11 14:32
2018/12/11 14:32 PKXR93.00_06,0.342466,2018/12/11 14:32
2018/12/11 14:33 PKXR77.0A_19__r1,0.266362,2018/12/11 14:33
2018/12/11 14:39 PKWT22.00_03__r1,0.152207,2018/12/11 14:39
2018/12/11 15:04 PKWT22.00_02__r1,0.190259,2018/12/11 15:04
2018/12/11 15:08 PKXR77.0A_18__r1,0.076104,2018/12/11 15:08
2018/12/11 15:15 PKXS07.00_06,0.304414,2018/12/11 15:15
2018/12/11 15:44 PKXR77.0A_17__r1,0.152207,2018/12/11 15:44
2018/12/11 15:53 PKWT22.00_01,0.380518,2018/12/11 15:53
2018/12/11 16:17 PKXR77.0A_16__r1,0.228311,2018/12/11 16:17
2018/12/11 16:45 PKXR77.0A_15__r1,0.038052,2018/12/11 16:45
2018/12/11 17:07 PKXR93.00_05,0.152207,2018/12/11 17:07
2018/12/11 17:14 PKWT37.07_16,0.722983,2018/12/11 17:14
2018/12/11 17:14 PKXR77.0A_14__r1,0.494673,2018/12/11 17:14
